id;user_type;bu_name;loyalty;user_reg_date;last_event_date;days_since_last_visit;recommendation_generated;recommendation_generated_last_date;map_created;map_created_last_date;map_created_last365days;monitoring_events;monitoring_last_date;monitoring_last365days;field_exploring_events;field_exploring_last_date;field_exploring_last365days;n_active_fields;n_fields;n_farms;total_active_field_area;total_field_area;main_crop;state;region
102876;farmer;;;19/10/2021;19/10/2021;628;;;;;;;;;;;;0;0;0;0;;;;
102885;;;;19/10/2021;19/10/2021;628;;;;;;;;;;;;0;0;0;0;;;;
102894;farmer;;;19/10/2021;19/10/2021;628;;;;;;;;;;;;0;0;0;0;;;;
102904;advisor;;;19/10/2021;19/10/2021;628;;;;;;;;;;;;0;0;0;0;;;;
102913;farmer;;;19/10/2021;19/10/2021;628;;;;;;;;;;;;0;0;0;0;;;;
102922;farmer;;;19/10/2021;19/10/2021;628;;;;;;;;;;;;0;0;0;0;;;;
102932;farmer;;;05/10/2021;19/10/2021;628;;;;;;;;;;;;0;0;0;0;;;;
102942;advisor;;;19/10/2021;19/10/2021;628;;;;;;;;;;;;0;0;0;0;;;;
102952;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;1;1;1;0,187283241;0,187283241;;;
102960;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
102969;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
102979;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
102987;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103005;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103015;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103024;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103033;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103042;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103051;;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103060;advisor;;;16/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103069;;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103078;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103087;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103095;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103102;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;1;1;1;10,19293337;10,19293337;;;
103111;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103121;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;1;1;1;121,1739156;121,1739156;;;
103129;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;1;1;1;0,097546659;0,097546659;;;
103137;farmer;;;02/08/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103147;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103155;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103165;;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103174;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103182;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103191;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103211;farmer;;;17/10/2021;18/10/2021;629;;;;;;;;;;;;2;2;1;974,7057561;974,7057561;;;
103220;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103230;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103236;farmer;;;17/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103244;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103253;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103260;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103269;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103278;advisor;;;21/09/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103288;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103305;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103313;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;1;1;1;1,105633107;1,105633107;;;
103322;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103330;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103339;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103347;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;1;1;1;46,97014388;46,97014388;;;
103356;advisor;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103365;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103371;farmer;;;18/10/2021;18/10/2021;629;;;;;;;;;;;;0;0;0;0;;;;
103387;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103396;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103403;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103420;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103430;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103439;advisor;;;15/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103447;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103454;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;1;1;1;0,012365504;0,012365504;;;
103462;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103471;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;2;2;1;28,66088652;28,66088652;;;
103481;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103490;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103499;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103506;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103515;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103525;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103532;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103540;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103549;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103559;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103568;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103574;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103595;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103604;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103620;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103629;advisor;;;23/08/2021;17/10/2021;630;;;;;;;;;;;;1;1;1;0,132183918;0,132183918;;;
103636;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103645;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103655;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103663;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;1;1;1;0,01336735;0,01336735;;;
103671;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103681;farmer;;;12/10/2019;17/10/2021;630;;;;;;8;13/10/2021;;4;13/10/2021;;1;1;1;274,276753;274,276753;;;
103690;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103699;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;1;1;0;7,119008034;;;
103707;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103716;farmer;;;21/09/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103725;advisor;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103742;farmer;;;17/10/2021;17/10/2021;630;;;;;;;;;;;;0;0;0;0;;;;
103751;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103761;farmer;;;16/10/2021;16/10/2021;631;;;;;;4;16/10/2021;;1;16/10/2021;;1;1;1;13,73841834;13,73841834;;;
103767;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103775;farmer;;;12/09/2019;16/10/2021;631;;;;;;;;;4;16/10/2021;;0;1;1;0;80,09213986;;;
103783;;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103791;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103799;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103807;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103817;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;1;16/10/2021;;1;1;1;1,451557351;1,451557351;;;
103833;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103841;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103850;;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103867;advisor;;;15/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103876;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103885;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103893;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;1;1;1;242,9959942;242,9959942;;;
103899;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103915;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103922;;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103928;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103937;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103947;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103957;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103966;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103974;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103984;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
103993;farmer;;;27/09/2021;16/10/2021;631;;;;;;1;27/09/2021;;;;;1;1;1;2,648590232;2,648590232;;;
104001;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104010;;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104020;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104029;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104036;;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104045;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104055;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104064;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104073;;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104083;;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104091;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104099;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104108;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104117;advisor;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104131;farmer;;;16/10/2021;16/10/2021;631;;;;;;;;;;;;0;0;0;0;;;;
104140;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104157;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104166;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104172;farmer;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104181;farmer;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104190;farmer;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;1;1;1;90,29047579;90,29047579;;;
104199;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104207;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104217;farmer;;;14/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104225;farmer;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104233;farmer;;;18/08/2019;15/10/2021;632;;;;;;4;18/08/2019;;;;;4;4;1;5,190334812;5,190334812;;;
104242;farmer;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104251;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104260;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104278;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104286;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104295;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104301;farmer;;;15/10/2021;15/10/2021;632;;;;;;2;15/10/2021;;5;15/10/2021;;1;1;1;0,376852066;0,376852066;;;
104309;;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104318;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104326;;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104335;;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104344;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104354;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104370;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104378;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104385;farmer;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104394;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104402;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104411;farmer;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;1;1;1;0,285370156;0,285370156;;;
104419;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104428;farmer;;;15/10/2021;15/10/2021;632;;;;;;6;15/10/2021;;1;15/10/2021;;2;2;1;250,0638089;250,0638089;;;
104434;advisor;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104450;farmer;;;15/10/2021;15/10/2021;632;;;;;;;;;;;;0;0;0;0;;;;
104459;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104465;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;2;14/10/2021;;0;1;1;0;0,437356304;;;
104480;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104490;advisor;;;14/10/2021;14/10/2021;633;;;;;;2;14/10/2021;;;;;1;1;1;1,199676671;1,199676671;;;
104499;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104508;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;1;1;1;0,300568817;0,300568817;;;
104515;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104523;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;1;1;1;29,08181609;29,08181609;;;
104532;;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104541;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104551;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104561;;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104568;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104577;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104587;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;1;1;1;0,630598022;0,630598022;;;
104594;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104602;;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104612;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104622;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104630;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104657;;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104665;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104679;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104687;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104701;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104711;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104719;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104726;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104736;farmer;;;14/10/2021;14/10/2021;633;;;;;;1;14/10/2021;;;;;1;1;1;16,15199471;16,15199471;;;
104744;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104751;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104759;;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104768;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104777;farmer;;;14/10/2021;14/10/2021;633;;;;;;1;14/10/2021;;;;;4;4;1;137,9167738;137,9167738;;;
104794;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104803;farmer;;;13/10/2021;14/10/2021;633;;;;;;21;13/10/2021;;1;13/10/2021;;1;1;1;4,025112077;4,025112077;;;
104813;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104819;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104827;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104835;farmer;;;13/10/2021;14/10/2021;633;;;;;;;;;1;14/10/2021;;2;2;1;2,285753538;2,285753538;;;
104843;farmer;;;12/10/2021;14/10/2021;633;;;;;;;;;3;14/10/2021;;1;1;1;4,175251788;4,175251788;;;
104850;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104857;farmer;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104867;advisor;;;14/10/2021;14/10/2021;633;;;;;;;;;;;;0;0;0;0;;;;
104891;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104899;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104908;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104917;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104926;;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104934;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104942;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104948;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104962;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104969;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104975;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104985;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
104994;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105004;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105013;advisor;;;22/09/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105022;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105032;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105041;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105050;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105060;farmer;;;12/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105070;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105080;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105088;;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105097;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105107;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105116;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105125;;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105144;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105153;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105162;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105171;;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105180;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105189;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105198;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105207;advisor;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105216;farmer;;;12/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105224;;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105231;farmer;;;13/10/2021;13/10/2021;634;;;;;;;;;;;;0;0;0;0;;;;
105240;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105250;farmer;;;12/10/2021;12/10/2021;635;;;;;;2;12/10/2021;;;;;1;1;1;33,84673283;33,84673283;;;
105259;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105267;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105277;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105286;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105296;farmer;;;24/09/2021;12/10/2021;635;;;;;;12;12/10/2021;;5;12/10/2021;;1;1;1;1,575997927;1,575997927;;;
105305;;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105314;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105323;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105343;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105351;;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105361;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105367;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105374;farmer;;;12/10/2021;12/10/2021;635;;;;;;9;12/10/2021;;1;12/10/2021;;1;1;1;1,057219977;1,057219977;;;
105383;farmer;;;11/10/2021;12/10/2021;635;;;;;;;;;;;;1;1;1;20,88968187;20,88968187;;;
105391;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105400;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105409;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105418;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105435;;;;06/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105442;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105451;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105460;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105469;advisor;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105478;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;1;1;1;0,521749115;0,521749115;;;
105487;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105496;advisor;;;09/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
105502;farmer;;;12/10/2021;12/10/2021;635;;;;;;;;;;;;0;0;0;0;;;;
